date,side,signal_ts,failure_ts,reassert_ts,entry_ts,entry,stop,exit_ts,exit,reason,risk,net_points,netR,dollars
2009-03-12,1,2009-03-12 10:05:00,2009-03-12 10:25:00,2009-03-12 10:40:00,2009-03-12 10:45:00,3759.5,3747.0,2009-03-12 11:05:00,3758.25,thesis_flip,12.5,-2.0,-0.16,-40.0
2009-03-13,1,2009-03-13 10:05:00,2009-03-13 10:35:00,2009-03-13 10:40:00,2009-03-13 10:45:00,3784.75,3778.75,2009-03-13 11:00:00,3780.75,thesis_flip,6.0,-4.75,-0.7916666666666666,-95.0
2009-03-17,1,2009-03-17 09:50:00,2009-03-17 10:05:00,2009-03-17 10:45:00,2009-03-17 10:50:00,3791.5,3782.5,2009-03-17 11:05:00,3788.5,thesis_flip,9.0,-3.75,-0.4166666666666667,-75.0
2009-03-18,-1,2009-03-18 10:30:00,2009-03-18 11:00:00,2009-03-18 11:15:00,2009-03-18 11:20:00,3814.25,3819.5,2009-03-18 11:55:00,3817.0,thesis_flip,5.25,-3.5,-0.6666666666666666,-70.0
2009-03-19,-1,2009-03-19 09:50:00,2009-03-19 10:15:00,2009-03-19 10:50:00,2009-03-19 10:55:00,3836.25,3845.25,2009-03-19 12:35:00,3833.0,thesis_flip,9.0,2.5,0.2777777777777778,50.0
2009-03-20,1,2009-03-20 09:50:00,2009-03-20 10:00:00,2009-03-20 10:25:00,2009-03-20 10:30:00,3842.5,3835.5,2009-03-20 11:10:00,3837.0,thesis_flip,7.0,-6.25,-0.8928571428571429,-125.0
2009-03-25,1,2009-03-25 09:55:00,2009-03-25 10:15:00,2009-03-25 10:35:00,2009-03-25 10:40:00,3887.75,3879.5,2009-03-25 11:00:00,3881.25,thesis_flip,8.25,-7.25,-0.8787878787878788,-145.0
2009-03-27,-1,2009-03-27 10:05:00,2009-03-27 10:30:00,2009-03-27 11:00:00,2009-03-27 11:05:00,3887.25,3893.5,2009-03-27 11:20:00,3893.5,stop,6.25,-7.0,-1.12,-140.0
2009-04-01,1,2009-04-01 10:00:00,2009-04-01 10:50:00,2009-04-01 11:25:00,2009-04-01 11:30:00,3869.0,3846.25,2009-04-01 12:25:00,3876.25,thesis_flip,22.75,6.5,0.2857142857142857,130.0
2009-04-03,-1,2009-04-03 10:00:00,2009-04-03 10:35:00,2009-04-03 10:40:00,2009-04-03 10:45:00,3923.75,3930.5,2009-04-03 11:00:00,3930.5,stop,6.75,-7.5,-1.1111111111111112,-150.0
2009-04-06,-1,2009-04-06 09:45:00,2009-04-06 10:15:00,2009-04-06 10:25:00,2009-04-06 10:30:00,3916.25,3929.25,2009-04-06 11:20:00,3919.25,thesis_flip,13.0,-3.75,-0.28846153846153844,-75.0
2009-04-17,1,2009-04-17 10:05:00,2009-04-17 10:20:00,2009-04-17 10:45:00,2009-04-17 10:50:00,3971.0,3966.5,2009-04-17 11:05:00,3967.75,thesis_flip,4.5,-4.0,-0.8888888888888888,-80.0
2009-04-21,1,2009-04-21 09:50:00,2009-04-21 10:45:00,2009-04-21 11:00:00,2009-04-21 11:05:00,3947.75,3938.5,2009-04-21 11:40:00,3948.75,thesis_flip,9.25,0.25,0.02702702702702703,5.0
2009-04-23,-1,2009-04-23 10:00:00,2009-04-23 10:15:00,2009-04-23 10:40:00,2009-04-23 10:45:00,3961.5,3970.75,2009-04-23 11:55:00,3955.0,thesis_flip,9.25,5.75,0.6216216216216216,115.0
2009-04-24,1,2009-04-24 10:10:00,2009-04-24 10:35:00,2009-04-24 11:25:00,2009-04-24 11:30:00,3993.5,3980.25,2009-04-24 12:05:00,3998.0,thesis_flip,13.25,3.75,0.2830188679245283,75.0
2009-04-27,1,2009-04-27 09:45:00,2009-04-27 10:25:00,2009-04-27 10:55:00,2009-04-27 11:00:00,4010.5,3992.75,2009-04-27 11:20:00,4006.75,thesis_flip,17.75,-4.5,-0.2535211267605634,-90.0
2009-05-01,-1,2009-05-01 09:45:00,2009-05-01 10:10:00,2009-05-01 10:15:00,2009-05-01 10:20:00,4011.25,4021.0,2009-05-01 10:45:00,4014.25,thesis_flip,9.75,-3.75,-0.38461538461538464,-75.0
2009-05-05,-1,2009-05-05 09:45:00,2009-05-05 10:10:00,2009-05-05 10:20:00,2009-05-05 10:25:00,4043.25,4049.75,2009-05-05 11:45:00,4043.5,thesis_flip,6.5,-1.0,-0.15384615384615385,-20.0
2009-05-13,-1,2009-05-13 10:00:00,2009-05-13 10:25:00,2009-05-13 10:35:00,2009-05-13 10:40:00,3980.75,3987.75,2009-05-13 11:25:00,3979.5,thesis_flip,7.0,0.5,0.07142857142857142,10.0
2009-05-14,1,2009-05-14 10:00:00,2009-05-14 10:35:00,2009-05-14 10:55:00,2009-05-14 11:00:00,3983.0,3978.25,2009-05-14 13:15:00,3988.25,thesis_flip,4.75,4.5,0.9473684210526315,90.0
2009-05-15,1,2009-05-15 09:45:00,2009-05-15 10:15:00,2009-05-15 10:20:00,2009-05-15 10:25:00,3995.5,3988.25,2009-05-15 11:10:00,3997.0,thesis_flip,7.25,0.75,0.10344827586206896,15.0
2009-05-22,-1,2009-05-22 09:45:00,2009-05-22 10:00:00,2009-05-22 10:30:00,2009-05-22 10:35:00,3994.5,4000.0,2009-05-22 10:45:00,4000.0,stop,5.5,-6.25,-1.1363636363636365,-125.0
2009-05-25,1,2009-05-25 10:00:00,2009-05-25 11:00:00,2009-05-25 11:20:00,2009-05-25 11:25:00,3991.0,3985.0,2009-05-25 11:25:00,3992.5,close,6.0,0.75,0.125,15.0
2009-06-03,-1,2009-06-03 09:50:00,2009-06-03 10:05:00,2009-06-03 10:15:00,2009-06-03 10:20:00,4093.5,4098.25,2009-06-03 10:35:00,4098.25,stop,4.75,-5.5,-1.1578947368421053,-110.0
2009-06-08,-1,2009-06-08 09:55:00,2009-06-08 10:30:00,2009-06-08 11:25:00,2009-06-08 11:30:00,4099.25,4105.0,2009-06-08 12:40:00,4100.75,thesis_flip,5.75,-2.25,-0.391304347826087,-45.0
2009-06-11,1,2009-06-11 09:45:00,2009-06-11 11:10:00,2009-06-11 11:15:00,2009-06-11 11:20:00,4133.0,4127.25,2009-06-11 11:35:00,4131.25,thesis_flip,5.75,-2.5,-0.43478260869565216,-50.0
2009-06-12,-1,2009-06-12 09:55:00,2009-06-12 10:50:00,2009-06-12 10:55:00,2009-06-12 11:00:00,4108.0,4113.5,2009-06-12 11:35:00,4106.75,thesis_flip,5.5,0.5,0.09090909090909091,10.0
2009-06-15,-1,2009-06-15 09:45:00,2009-06-15 10:45:00,2009-06-15 11:05:00,2009-06-15 11:10:00,4078.5,4096.25,2009-06-15 11:35:00,4080.5,thesis_flip,17.75,-2.75,-0.15492957746478872,-55.0
2009-06-16,1,2009-06-16 10:00:00,2009-06-16 10:30:00,2009-06-16 10:35:00,2009-06-16 10:40:00,4097.75,4091.25,2009-06-16 11:50:00,4093.25,thesis_flip,6.5,-5.25,-0.8076923076923077,-105.0
2009-06-17,-1,2009-06-17 09:55:00,2009-06-17 10:15:00,2009-06-17 10:20:00,2009-06-17 10:25:00,4076.0,4083.25,2009-06-17 10:55:00,4077.25,thesis_flip,7.25,-2.0,-0.27586206896551724,-40.0
2009-06-18,1,2009-06-18 09:55:00,2009-06-18 10:35:00,2009-06-18 11:00:00,2009-06-18 11:05:00,4086.0,4082.0,2009-06-18 11:35:00,4083.0,thesis_flip,4.0,-3.75,-0.9375,-75.0
2009-06-19,1,2009-06-19 09:55:00,2009-06-19 10:25:00,2009-06-19 10:45:00,2009-06-19 10:50:00,4106.5,4101.5,2009-06-19 11:35:00,4104.0,thesis_flip,5.0,-3.25,-0.65,-65.0
2009-06-23,-1,2009-06-23 10:10:00,2009-06-23 10:30:00,2009-06-23 10:40:00,2009-06-23 10:45:00,4045.75,4054.0,2009-06-23 11:00:00,4049.25,thesis_flip,8.25,-4.25,-0.5151515151515151,-85.0
2009-06-24,1,2009-06-24 09:50:00,2009-06-24 10:20:00,2009-06-24 10:45:00,2009-06-24 10:50:00,4087.75,4070.75,2009-06-24 11:10:00,4085.0,thesis_flip,17.0,-3.5,-0.20588235294117646,-70.0
2009-06-29,-1,2009-06-29 09:45:00,2009-06-29 10:20:00,2009-06-29 10:40:00,2009-06-29 10:45:00,4111.25,4114.25,2009-06-29 10:45:00,4114.25,stop,3.0,-3.75,-1.25,-75.0
2009-07-01,1,2009-07-01 09:55:00,2009-07-01 10:10:00,2009-07-01 10:15:00,2009-07-01 10:20:00,4125.0,4115.5,2009-07-01 10:55:00,4125.25,thesis_flip,9.5,-0.5,-0.05263157894736842,-10.0
2009-07-02,-1,2009-07-02 10:05:00,2009-07-02 10:25:00,2009-07-02 11:20:00,2009-07-02 11:25:00,4078.75,4083.25,2009-07-02 12:05:00,4079.25,thesis_flip,4.5,-1.25,-0.2777777777777778,-25.0
2009-07-08,-1,2009-07-08 09:50:00,2009-07-08 10:40:00,2009-07-08 10:55:00,2009-07-08 11:00:00,4035.25,4047.0,2009-07-08 11:45:00,4033.0,thesis_flip,11.75,1.5,0.1276595744680851,30.0
2009-07-15,1,2009-07-15 10:20:00,2009-07-15 11:05:00,2009-07-15 11:15:00,2009-07-15 11:20:00,4121.75,4116.5,2009-07-15 11:50:00,4121.5,thesis_flip,5.25,-1.0,-0.19047619047619047,-20.0
2009-07-16,1,2009-07-16 09:50:00,2009-07-16 10:10:00,2009-07-16 10:25:00,2009-07-16 10:30:00,4135.75,4129.75,2009-07-16 11:00:00,4134.0,thesis_flip,6.0,-2.5,-0.4166666666666667,-50.0
2009-07-20,1,2009-07-20 09:50:00,2009-07-20 10:25:00,2009-07-20 11:25:00,2009-07-20 11:30:00,4166.0,4160.25,2009-07-20 13:15:00,4168.25,thesis_flip,5.75,1.5,0.2608695652173913,30.0
2009-07-21,-1,2009-07-21 10:00:00,2009-07-21 10:35:00,2009-07-21 10:45:00,2009-07-21 10:50:00,4170.75,4176.5,2009-07-21 13:30:00,4166.75,thesis_flip,5.75,3.25,0.5652173913043478,65.0
2009-07-22,1,2009-07-22 09:50:00,2009-07-22 10:15:00,2009-07-22 10:50:00,2009-07-22 10:55:00,4189.25,4184.25,2009-07-22 11:50:00,4191.5,thesis_flip,5.0,1.5,0.3,30.0
2009-07-24,-1,2009-07-24 09:55:00,2009-07-24 10:10:00,2009-07-24 10:40:00,2009-07-24 10:45:00,4212.75,4218.0,2009-07-24 11:20:00,4214.0,thesis_flip,5.25,-2.0,-0.38095238095238093,-40.0
2009-08-04,1,2009-08-04 09:55:00,2009-08-04 10:05:00,2009-08-04 10:10:00,2009-08-04 10:15:00,4256.5,4252.25,2009-08-04 10:20:00,4252.25,stop,4.25,-5.0,-1.1764705882352942,-100.0
2009-08-11,-1,2009-08-11 09:45:00,2009-08-11 10:05:00,2009-08-11 10:25:00,2009-08-11 10:30:00,4224.0,4231.5,2009-08-11 11:45:00,4222.0,thesis_flip,7.5,1.25,0.16666666666666666,25.0
2009-08-25,1,2009-08-25 09:55:00,2009-08-25 10:25:00,2009-08-25 10:35:00,2009-08-25 10:40:00,4276.5,4271.0,2009-08-25 12:45:00,4282.0,thesis_flip,5.5,4.75,0.8636363636363636,95.0
2009-08-28,-1,2009-08-28 09:55:00,2009-08-28 10:15:00,2009-08-28 10:20:00,2009-08-28 10:25:00,4280.5,4288.5,2009-08-28 11:25:00,4280.5,thesis_flip,8.0,-0.75,-0.09375,-15.0
2009-09-02,1,2009-09-02 09:50:00,2009-09-02 10:10:00,2009-09-02 10:40:00,2009-09-02 10:45:00,4230.75,4221.25,2009-09-02 11:10:00,4230.25,thesis_flip,9.5,-1.25,-0.13157894736842105,-25.0
2009-09-14,1,2009-09-14 09:55:00,2009-09-14 10:55:00,2009-09-14 11:15:00,2009-09-14 11:20:00,4320.25,4312.25,2009-09-14 11:45:00,4317.75,thesis_flip,8.0,-3.25,-0.40625,-65.0
2009-09-16,-1,2009-09-16 09:50:00,2009-09-16 10:15:00,2009-09-16 10:20:00,2009-09-16 10:25:00,4337.0,4340.5,2009-09-16 10:40:00,4338.25,thesis_flip,3.5,-2.0,-0.5714285714285714,-40.0
2009-09-17,1,2009-09-17 09:50:00,2009-09-17 10:15:00,2009-09-17 10:35:00,2009-09-17 10:40:00,4360.75,4355.0,2009-09-17 11:10:00,4360.5,thesis_flip,5.75,-1.0,-0.17391304347826086,-20.0
2009-09-18,-1,2009-09-18 10:00:00,2009-09-18 10:40:00,2009-09-18 10:45:00,2009-09-18 10:50:00,4355.75,4359.0,2009-09-18 11:00:00,4359.0,stop,3.25,-4.0,-1.2307692307692308,-80.0
2009-09-22,-1,2009-09-22 09:45:00,2009-09-22 10:00:00,2009-09-22 10:25:00,2009-09-22 10:30:00,4366.0,4369.5,2009-09-22 11:10:00,4365.75,thesis_flip,3.5,-0.5,-0.14285714285714285,-10.0
2009-09-23,-1,2009-09-23 09:55:00,2009-09-23 10:20:00,2009-09-23 10:35:00,2009-09-23 10:40:00,4366.0,4374.0,2009-09-23 11:25:00,4368.5,thesis_flip,8.0,-3.25,-0.40625,-65.0
2009-09-24,-1,2009-09-24 09:50:00,2009-09-24 10:10:00,2009-09-24 10:15:00,2009-09-24 10:20:00,4341.25,4363.0,2009-09-24 10:55:00,4338.5,thesis_flip,21.75,2.0,0.09195402298850575,40.0
2009-10-02,1,2009-10-02 09:45:00,2009-10-02 10:05:00,2009-10-02 10:20:00,2009-10-02 10:25:00,4305.0,4296.5,2009-10-02 10:50:00,4302.0,thesis_flip,8.5,-3.75,-0.4411764705882353,-75.0
2009-10-07,1,2009-10-07 10:10:00,2009-10-07 10:40:00,2009-10-07 10:50:00,2009-10-07 10:55:00,4338.25,4333.75,2009-10-07 11:35:00,4337.0,thesis_flip,4.5,-2.0,-0.4444444444444444,-40.0
2009-10-08,-1,2009-10-08 10:05:00,2009-10-08 10:25:00,2009-10-08 11:00:00,2009-10-08 11:05:00,4353.0,4356.75,2009-10-08 11:10:00,4356.75,stop,3.75,-4.5,-1.2,-90.0
2009-10-12,1,2009-10-12 09:55:00,2009-10-12 10:35:00,2009-10-12 11:15:00,2009-10-12 11:20:00,4373.25,4370.0,2009-10-12 11:35:00,4371.25,thesis_flip,3.25,-2.75,-0.8461538461538461,-55.0
2009-10-13,-1,2009-10-13 10:00:00,2009-10-13 10:15:00,2009-10-13 10:20:00,2009-10-13 10:25:00,4356.25,4360.75,2009-10-13 10:25:00,4360.75,stop,4.5,-5.25,-1.1666666666666667,-105.0
2009-10-22,-1,2009-10-22 09:55:00,2009-10-22 10:25:00,2009-10-22 10:30:00,2009-10-22 10:35:00,4375.0,4382.75,2009-10-22 10:55:00,4380.5,thesis_flip,7.75,-6.25,-0.8064516129032258,-125.0
2009-10-23,-1,2009-10-23 10:00:00,2009-10-23 10:35:00,2009-10-23 10:55:00,2009-10-23 11:00:00,4389.75,4403.25,2009-10-23 11:50:00,4391.25,thesis_flip,13.5,-2.25,-0.16666666666666666,-45.0
2009-10-27,-1,2009-10-27 09:55:00,2009-10-27 10:45:00,2009-10-27 10:50:00,2009-10-27 10:55:00,4372.0,4382.0,2009-10-27 11:30:00,4371.75,thesis_flip,10.0,-0.5,-0.05,-10.0
2009-11-09,1,2009-11-09 09:50:00,2009-11-09 10:15:00,2009-11-09 10:35:00,2009-11-09 10:40:00,4390.0,4383.75,2009-11-09 11:10:00,4389.75,thesis_flip,6.25,-1.0,-0.16,-20.0
2009-11-12,1,2009-11-12 09:45:00,2009-11-12 10:15:00,2009-11-12 10:40:00,2009-11-12 10:45:00,4424.0,4417.0,2009-11-12 11:00:00,4419.5,thesis_flip,7.0,-5.25,-0.75,-105.0
2009-11-18,-1,2009-11-18 09:50:00,2009-11-18 11:10:00,2009-11-18 11:30:00,2009-11-18 11:35:00,4429.5,4436.5,2009-11-18 13:45:00,4428.5,thesis_flip,7.0,0.25,0.03571428571428571,5.0
2009-11-24,-1,2009-11-24 09:45:00,2009-11-24 10:50:00,2009-11-24 11:15:00,2009-11-24 11:20:00,4416.75,4422.0,2009-11-24 11:55:00,4416.5,thesis_flip,5.25,-0.5,-0.09523809523809523,-10.0
2009-11-25,1,2009-11-25 10:00:00,2009-11-25 10:10:00,2009-11-25 10:15:00,2009-11-25 10:20:00,4428.75,4425.5,2009-11-25 10:25:00,4425.5,stop,3.25,-4.0,-1.2307692307692308,-80.0
2009-12-03,-1,2009-12-03 10:15:00,2009-12-03 10:55:00,2009-12-03 11:15:00,2009-12-03 11:20:00,4433.0,4435.0,2009-12-03 11:30:00,4435.0,stop,2.0,-2.75,-1.375,-55.0
2009-12-11,-1,2009-12-11 09:45:00,2009-12-11 10:10:00,2009-12-11 11:00:00,2009-12-11 11:05:00,4433.75,4444.25,2009-12-11 12:10:00,4423.25,thesis_flip,10.5,9.75,0.9285714285714286,195.0
2009-12-16,1,2009-12-16 09:45:00,2009-12-16 10:50:00,2009-12-16 11:20:00,2009-12-16 11:25:00,4447.75,4443.25,2009-12-16 11:50:00,4446.25,thesis_flip,4.5,-2.25,-0.5,-45.0
2009-12-21,1,2009-12-21 10:00:00,2009-12-21 10:55:00,2009-12-21 11:00:00,2009-12-21 11:05:00,4465.75,4463.25,2009-12-21 11:30:00,4466.75,thesis_flip,2.5,0.25,0.1,5.0
2009-12-23,-1,2009-12-23 10:05:00,2009-12-23 10:20:00,2009-12-23 11:00:00,2009-12-23 11:05:00,4480.5,4482.75,2009-12-23 11:20:00,4482.75,stop,2.25,-3.0,-1.3333333333333333,-60.0
2009-12-29,-1,2009-12-29 10:00:00,2009-12-29 10:20:00,2009-12-29 10:35:00,2009-12-29 10:40:00,4512.0,4513.75,2009-12-29 12:40:00,4509.0,thesis_flip,1.75,2.25,1.2857142857142858,45.0
2010-01-07,-1,2010-01-07 09:45:00,2010-01-07 11:00:00,2010-01-07 11:15:00,2010-01-07 11:20:00,4511.0,4517.0,2010-01-07 12:20:00,4510.75,thesis_flip,6.0,-0.5,-0.08333333333333333,-10.0
2010-01-11,-1,2010-01-11 09:55:00,2010-01-11 10:35:00,2010-01-11 11:05:00,2010-01-11 11:10:00,4514.25,4523.5,2010-01-11 11:40:00,4517.75,thesis_flip,9.25,-4.25,-0.4594594594594595,-85.0
2010-01-14,1,2010-01-14 09:45:00,2010-01-14 10:15:00,2010-01-14 11:10:00,2010-01-14 11:15:00,4521.0,4515.75,2010-01-14 11:55:00,4519.25,thesis_flip,5.25,-2.5,-0.47619047619047616,-50.0
2010-01-18,1,2010-01-18 10:05:00,2010-01-18 10:35:00,2010-01-18 10:50:00,2010-01-18 10:55:00,4509.75,4506.0,2010-01-18 11:25:00,4511.75,close,3.75,1.25,0.3333333333333333,25.0
2010-01-27,-1,2010-01-27 10:15:00,2010-01-27 10:40:00,2010-01-27 10:45:00,2010-01-27 10:50:00,4432.0,4439.25,2010-01-27 10:55:00,4439.25,stop,7.25,-8.0,-1.103448275862069,-160.0
2010-02-01,1,2010-02-01 09:45:00,2010-02-01 10:15:00,2010-02-01 10:20:00,2010-02-01 10:25:00,4391.25,4381.0,2010-02-01 10:45:00,4385.75,thesis_flip,10.25,-6.25,-0.6097560975609756,-125.0
2010-02-03,1,2010-02-03 09:50:00,2010-02-03 10:15:00,2010-02-03 11:05:00,2010-02-03 11:10:00,4414.5,4403.0,2010-02-03 11:30:00,4414.5,thesis_flip,11.5,-0.75,-0.06521739130434782,-15.0
2010-02-05,-1,2010-02-05 09:50:00,2010-02-05 10:10:00,2010-02-05 10:45:00,2010-02-05 10:50:00,4375.0,4381.0,2010-02-05 11:20:00,4374.5,thesis_flip,6.0,-0.25,-0.041666666666666664,-5.0
2010-02-12,1,2010-02-12 09:55:00,2010-02-12 10:10:00,2010-02-12 11:10:00,2010-02-12 11:15:00,4399.25,4392.0,2010-02-12 13:05:00,4413.0,thesis_flip,7.25,13.0,1.793103448275862,260.0
2010-02-22,-1,2010-02-22 09:45:00,2010-02-22 10:10:00,2010-02-22 10:55:00,2010-02-22 11:00:00,4453.5,4457.25,2010-02-22 12:15:00,4451.25,thesis_flip,3.75,1.5,0.4,30.0
2010-03-01,1,2010-03-01 10:00:00,2010-03-01 10:30:00,2010-03-01 10:40:00,2010-03-01 10:45:00,4475.75,4471.25,2010-03-01 11:25:00,4479.5,thesis_flip,4.5,3.0,0.6666666666666666,60.0
2010-03-03,1,2010-03-03 09:45:00,2010-03-03 10:20:00,2010-03-03 10:50:00,2010-03-03 10:55:00,4496.0,4490.75,2010-03-03 11:40:00,4496.0,thesis_flip,5.25,-0.75,-0.14285714285714285,-15.0
2010-03-19,-1,2010-03-19 09:45:00,2010-03-19 10:15:00,2010-03-19 10:30:00,2010-03-19 10:35:00,4572.0,4583.5,2010-03-19 11:45:00,4571.25,thesis_flip,11.5,0.0,0.0,0.0
2010-03-23,-1,2010-03-23 10:00:00,2010-03-23 10:40:00,2010-03-23 10:55:00,2010-03-23 11:00:00,4587.0,4595.25,2010-03-23 11:15:00,4588.0,thesis_flip,8.25,-1.75,-0.21212121212121213,-35.0
2010-03-25,-1,2010-03-25 09:45:00,2010-03-25 10:30:00,2010-03-25 10:50:00,2010-03-25 10:55:00,4604.25,4609.25,2010-03-25 11:10:00,4608.0,thesis_flip,5.0,-4.5,-0.9,-90.0
2010-03-31,-1,2010-03-31 09:45:00,2010-03-31 10:05:00,2010-03-31 10:40:00,2010-03-31 10:45:00,4603.5,4607.5,2010-03-31 11:00:00,4605.0,thesis_flip,4.0,-2.25,-0.5625,-45.0
2010-04-06,1,2010-04-06 09:45:00,2010-04-06 09:55:00,2010-04-06 10:10:00,2010-04-06 10:15:00,4612.25,4609.5,2010-04-06 10:50:00,4612.0,thesis_flip,2.75,-1.0,-0.36363636363636365,-20.0
2010-04-07,1,2010-04-07 09:50:00,2010-04-07 10:05:00,2010-04-07 10:10:00,2010-04-07 10:15:00,4623.75,4618.0,2010-04-07 10:40:00,4618.0,stop,5.75,-6.5,-1.1304347826086956,-130.0
2010-04-09,-1,2010-04-09 09:45:00,2010-04-09 10:05:00,2010-04-09 10:25:00,2010-04-09 10:30:00,4621.0,4625.5,2010-04-09 10:45:00,4624.75,thesis_flip,4.5,-4.5,-1.0,-90.0
2010-04-12,-1,2010-04-12 09:55:00,2010-04-12 10:20:00,2010-04-12 10:35:00,2010-04-12 10:40:00,4633.5,4637.0,2010-04-12 10:45:00,4637.0,stop,3.5,-4.25,-1.2142857142857142,-85.0
2010-04-14,1,2010-04-14 09:45:00,2010-04-14 10:20:00,2010-04-14 11:15:00,2010-04-14 11:20:00,4657.25,4652.5,2010-04-14 13:00:00,4661.25,thesis_flip,4.75,3.25,0.6842105263157895,65.0
2010-04-15,1,2010-04-15 09:45:00,2010-04-15 10:25:00,2010-04-15 10:40:00,2010-04-15 10:45:00,4678.0,4668.75,2010-04-15 11:20:00,4677.25,thesis_flip,9.25,-1.5,-0.16216216216216217,-30.0
2010-04-21,-1,2010-04-21 10:15:00,2010-04-21 10:45:00,2010-04-21 10:55:00,2010-04-21 11:00:00,4669.75,4675.75,2010-04-21 11:45:00,4665.75,thesis_flip,6.0,3.25,0.5416666666666666,65.0
2010-04-26,-1,2010-04-26 09:45:00,2010-04-26 10:05:00,2010-04-26 10:15:00,2010-04-26 10:20:00,4686.0,4695.25,2010-04-26 10:55:00,4692.0,thesis_flip,9.25,-6.75,-0.7297297297297297,-135.0
2010-04-29,1,2010-04-29 09:50:00,2010-04-29 10:05:00,2010-04-29 10:20:00,2010-04-29 10:25:00,4668.5,4661.75,2010-04-29 12:10:00,4678.25,thesis_flip,6.75,9.0,1.3333333333333333,180.0
2010-05-03,1,2010-05-03 10:05:00,2010-05-03 11:00:00,2010-05-03 11:20:00,2010-05-03 11:25:00,4660.5,4655.0,2010-05-03 14:05:00,4676.75,thesis_flip,5.5,15.5,2.8181818181818183,310.0
2010-05-05,1,2010-05-05 10:15:00,2010-05-05 10:50:00,2010-05-05 11:20:00,2010-05-05 11:25:00,4603.75,4589.5,2010-05-05 12:15:00,4604.25,thesis_flip,14.25,-0.25,-0.017543859649122806,-5.0
2010-05-07,-1,2010-05-07 10:00:00,2010-05-07 10:10:00,2010-05-07 10:20:00,2010-05-07 10:25:00,4482.5,4510.0,2010-05-07 10:40:00,4491.75,thesis_flip,27.5,-10.0,-0.36363636363636365,-200.0
2010-05-11,1,2010-05-11 09:45:00,2010-05-11 10:00:00,2010-05-11 10:20:00,2010-05-11 10:25:00,4576.75,4568.0,2010-05-11 10:55:00,4575.5,thesis_flip,8.75,-2.0,-0.22857142857142856,-40.0
2010-05-14,-1,2010-05-14 09:45:00,2010-05-14 10:35:00,2010-05-14 11:00:00,2010-05-14 11:05:00,4545.25,4556.5,2010-05-14 12:25:00,4535.5,thesis_flip,11.25,9.0,0.8,180.0
2010-05-17,-1,2010-05-17 10:10:00,2010-05-17 10:25:00,2010-05-17 10:40:00,2010-05-17 10:45:00,4551.75,4560.5,2010-05-17 11:45:00,4540.0,thesis_flip,8.75,11.0,1.2571428571428571,220.0
2010-05-18,-1,2010-05-18 10:00:00,2010-05-18 10:10:00,2010-05-18 10:25:00,2010-05-18 10:30:00,4558.0,4568.25,2010-05-18 11:15:00,4551.25,thesis_flip,10.25,6.0,0.5853658536585366,120.0
2010-05-19,-1,2010-05-19 10:00:00,2010-05-19 10:40:00,2010-05-19 10:45:00,2010-05-19 10:50:00,4506.75,4520.75,2010-05-19 12:00:00,4500.0,thesis_flip,14.0,6.0,0.42857142857142855,120.0
2010-05-21,1,2010-05-21 09:50:00,2010-05-21 10:45:00,2010-05-21 11:00:00,2010-05-21 11:05:00,4452.0,4436.0,2010-05-21 12:00:00,4469.25,thesis_flip,16.0,16.5,1.03125,330.0
2010-05-25,1,2010-05-25 10:00:00,2010-05-25 10:20:00,2010-05-25 10:55:00,2010-05-25 11:00:00,4417.75,4409.0,2010-05-25 11:40:00,4419.25,thesis_flip,8.75,0.75,0.08571428571428572,15.0
2010-05-27,1,2010-05-27 10:25:00,2010-05-27 10:55:00,2010-05-27 11:25:00,2010-05-27 11:30:00,4488.5,4480.5,2010-05-27 12:45:00,4485.5,thesis_flip,8.0,-3.75,-0.46875,-75.0
2010-05-31,-1,2010-05-31 10:10:00,2010-05-31 10:20:00,2010-05-31 11:00:00,2010-05-31 11:05:00,4503.75,4506.75,2010-05-31 11:25:00,4503.25,close,3.0,-0.25,-0.08333333333333333,-5.0
2010-06-02,1,2010-06-02 10:15:00,2010-06-02 10:50:00,2010-06-02 11:00:00,2010-06-02 11:05:00,4494.0,4487.5,2010-06-02 13:15:00,4504.25,thesis_flip,6.5,9.5,1.4615384615384615,190.0
2010-06-04,1,2010-06-04 09:50:00,2010-06-04 10:05:00,2010-06-04 10:10:00,2010-06-04 10:15:00,4519.25,4510.25,2010-06-04 10:55:00,4512.5,thesis_flip,9.0,-7.5,-0.8333333333333334,-150.0
2010-06-08,-1,2010-06-08 09:45:00,2010-06-08 10:25:00,2010-06-08 10:40:00,2010-06-08 10:45:00,4418.75,4439.0,2010-06-08 11:00:00,4424.75,thesis_flip,20.25,-6.75,-0.3333333333333333,-135.0
2010-06-09,-1,2010-06-09 09:45:00,2010-06-09 10:10:00,2010-06-09 10:35:00,2010-06-09 10:40:00,4438.75,4448.25,2010-06-09 10:50:00,4448.25,stop,9.5,-10.25,-1.0789473684210527,-205.0
2010-06-10,1,2010-06-10 09:50:00,2010-06-10 10:20:00,2010-06-10 10:30:00,2010-06-10 10:35:00,4457.0,4449.5,2010-06-10 11:30:00,4456.75,thesis_flip,7.5,-1.0,-0.13333333333333333,-20.0
2010-06-11,1,2010-06-11 09:55:00,2010-06-11 11:25:00,2010-06-11 11:30:00,2010-06-11 11:35:00,4471.25,4462.75,2010-06-11 12:25:00,4472.25,thesis_flip,8.5,0.25,0.029411764705882353,5.0
